survived,sex,age,sibsp,parch,fare,embarked,embark_town,who,fare_raw,sex_encoded,embarked_encoded,pclass_1,pclass_2,pclass_3,age_scaled,fare_scaled,sibsp_scaled,parch_scaled,family_size,is_alone,age_group,title,fare_per_person,fare_band
1,female,14.126490605943683,5,0,100.8971309358672,S,Southampton,child,100.8971309358672,0,2,1,0,0,0.18813719003109164,0.20420846038514906,0.625,0.0,6,0,Teen,Master,16.816188489311198,Premium
0,male,34.99629936090708,0,0,14.670461750309682,S,Southampton,man,14.670461750309682,1,2,0,0,1,0.47628087200981434,0.023420636459239943,0.0,0.0,1,1,Young Adult,Mr,14.670461750309682,Economy
0,female,26.37998028993632,0,0,16.207128804395367,S,Southampton,woman,16.207128804395367,0,2,0,0,1,0.35731773577012355,0.02664250152060451,0.0,0.0,1,1,Young Adult,Mrs/Miss,16.207128804395367,Economy
0,male,42.80021993951808,1,0,17.353314729114558,C,Cherbourg,man,17.353314729114558,1,0,0,0,1,0.5840274467768547,0.029045661251830633,0.125,0.0,2,0,Adult,Mr,8.676657364557279,Economy
1,female,27.762918571125304,0,0,3.5,S,Southampton,woman,3.5,0,2,0,0,1,0.37641158243493067,0.0,0.0,0.0,1,1,Young Adult,Mrs/Miss,3.5,Budget
1,female,27.762918571125304,1,0,27.655749562041724,S,Southampton,woman,27.655749562041724,0,2,0,0,1,0.37641158243493067,0.050646342249669254,0.125,0.0,2,0,Young Adult,Mrs/Miss,13.827874781020862,Business
0,male,26.577726811301005,0,0,14.854168727590984,C,Cherbourg,man,14.854168727590984,1,0,0,1,0,0.3600479673421284,0.023805807137597258,0.0,0.0,1,1,Young Adult,Mr,14.854168727590984,Economy
1,female,26.88217402885084,0,0,20.78691808156117,S,Southampton,woman,20.78691808156117,0,2,0,1,0,0.36425138593896267,0.03624475271827338,0.0,0.0,1,1,Young Adult,Mrs/Miss,20.78691808156117,Business
0,male,31.721380222082704,3,0,19.003900896007984,S,Southampton,man,19.003900896007984,1,2,0,0,1,0.431064968504277,0.032506375716780084,0.375,0.0,4,0,Young Adult,Mr,4.750975224001996,Business
0,male,24.055671900650363,0,0,7.199285238246615,S,Southampton,man,7.199285238246615,1,2,0,0,1,0.3252266521762881,0.0077561354812933185,0.0,0.0,1,1,Young Adult,Mr,7.199285238246615,Budget
1,female,33.73877380846368,1,0,18.106590199271302,Q,Queenstown,woman,18.106590199271302,0,1,0,0,1,0.4589185642322122,0.03062502218914507,0.125,0.0,2,0,Young Adult,Mrs/Miss,9.053295099635651,Economy
0,male,24.864380258053583,0,0,9.66686497199816,C,Cherbourg,man,9.66686497199816,1,0,0,0,1,0.3363922649753852,0.012929805932005066,0.0,0.0,1,1,Young Adult,Mr,9.66686497199816,Budget
1,female,27.762918571125304,0,0,3.5154716291155443,C,Cherbourg,woman,3.5154716291155443,0,0,0,0,1,0.37641158243493067,3.2438712834526734e-05,0.0,0.0,1,1,Young Adult,Mrs/Miss,3.5154716291155443,Budget
1,female,47.44636549851144,0,0,24.54836259602633,S,Southampton,woman,24.54836259602633,0,2,0,0,1,0.6481754945187415,0.044131214934792634,0.0,0.0,1,1,Adult,Mrs/Miss,24.54836259602633,Business
0,male,14.908404086085024,0,0,7.652045687261325,C,Cherbourg,child,7.652045687261325,1,0,0,0,1,0.1989328533647645,0.008705419236658383,0.0,0.0,1,1,Teen,Master,7.652045687261325,Budget
0,male,44.95829985580664,1,0,7.295837079112212,S,Southampton,man,7.295837079112212,1,2,0,0,1,0.6138234597822844,0.007958571657606337,0.125,0.0,2,0,Adult,Mr,3.647918539556106,Budget
0,male,47.43961094275812,0,2,9.56547707857056,S,Southampton,man,9.56547707857056,1,2,0,0,1,0.6480822362341188,0.012717230208063288,0.0,0.3333333333333333,3,0,Adult,Mr,3.18849235952352,Budget
0,male,27.347040622124897,0,0,14.344147728090531,S,Southampton,man,14.344147728090531,1,2,0,0,1,0.370669670523532,0.022736467598831356,0.0,0.0,1,1,Young Adult,Mr,14.344147728090531,Economy
1,female,0.5,0,2,11.770986746760707,S,Southampton,child,11.770986746760707,0,2,0,0,1,0.0,0.017341429395226555,0.0,0.3333333333333333,3,0,Child,Master,3.9236622489202357,Economy
0,male,20.490492180677947,1,0,35.54896874308164,S,Southampton,man,35.54896874308164,1,2,0,1,0,0.27600320104215115,0.0671957223079386,0.125,0.0,2,0,Young Adult,Mr,17.77448437154082,Business
0,male,47.157923651855526,0,0,23.4299651919205,S,Southampton,man,23.4299651919205,1,2,0,1,0,0.6441930576546561,0.041786318223804464,0.0,0.0,1,1,Adult,Mr,23.4299651919205,Business
0,male,28.67984712781565,1,2,36.27868320302532,S,Southampton,man,36.27868320302532,1,2,1,0,0,0.389071361618262,0.06872568386793568,0.125,0.3333333333333333,4,0,Young Adult,Mr,9.06967080075633,Business
0,male,15.009768747871249,0,0,11.363446502758244,S,Southampton,child,11.363446502758244,1,2,0,0,1,0.20033236723729408,0.0164869569382552,0.0,0.0,1,1,Teen,Master,11.363446502758244,Economy
1,female,21.93315110280496,0,0,208.9922828277391,S,Southampton,woman,208.9922828277391,0,2,1,0,0,0.2959215940922202,0.43084701052347874,0.0,0.0,1,1,Young Adult,Mrs/Miss,208.9922828277391,Premium
0,male,40.76868037106375,1,0,11.37835056867238,S,Southampton,man,11.37835056867238,1,2,0,0,1,0.5559785413837626,0.01651820566524089,0.125,0.0,2,0,Adult,Mr,5.68917528433619,Economy
1,female,36.65426995481931,0,0,23.362527694281308,C,Cherbourg,woman,23.362527694281308,0,0,0,0,1,0.4991720138095064,0.041644924864135645,0.0,0.0,1,1,Adult,Mrs/Miss,23.362527694281308,Business
0,male,25.65495061162428,0,0,13.401955704174382,S,Southampton,man,13.401955704174382,1,2,0,1,0,0.3473074513681165,0.020761013283675238,0.0,0.0,1,1,Young Adult,Mr,13.401955704174382,Economy
1,female,23.864458234594373,0,0,9.11393733869264,C,Cherbourg,woman,9.11393733869264,0,0,0,0,1,0.3225866179321353,0.011770505862108,0.0,0.0,1,1,Young Adult,Mrs/Miss,9.11393733869264,Budget
0,male,23.515385913386496,0,0,10.196375028944535,S,Southampton,man,10.196375028944535,1,2,1,0,0,0.3177670728615186,0.01404000735630238,0.0,0.0,1,1,Young Adult,Mr,10.196375028944535,Budget
0,male,16.086257417020967,1,0,44.72736290572048,S,Southampton,child,44.72736290572048,1,2,1,0,0,0.21519514879792553,0.086439674596376,0.125,0.0,2,0,Teen,Master,22.36368145286024,Premium
1,female,27.762918571125304,0,2,17.49976484440202,S,Southampton,woman,17.49976484440202,0,2,0,0,1,0.37641158243493067,0.029352717037547486,0.0,0.3333333333333333,3,0,Young Adult,Mrs/Miss,5.833254948134006,Economy
0,male,24.487513431041243,1,0,40.83181757620491,S,Southampton,man,40.83181757620491,1,2,0,1,0,0.3311889688443103,0.07827204885158126,0.125,0.0,2,0,Young Adult,Mr,20.415908788102456,Premium
1,female,46.04021929155695,0,0,104.51618199672411,C,Cherbourg,woman,104.51618199672411,0,0,1,0,0,0.6287612224365442,0.21179637224755768,0.0,0.0,1,1,Adult,Mrs/Miss,104.51618199672411,Premium
1,female,50.29842472691432,0,1,24.83481767912958,S,Southampton,woman,24.83481767912958,0,2,0,0,1,0.6875530881010474,0.04473181323710333,0.0,0.16666666666666666,2,0,Adult,Mrs/Miss,12.41740883956479,Business
0,male,30.268762512030733,2,0,6.828644269195406,S,Southampton,man,6.828644269195406,1,2,0,0,1,0.4110090772215009,0.006979028179277973,0.25,0.0,3,0,Young Adult,Mr,2.2762147563984687,Budget
0,male,22.957315621947323,0,0,114.39158496466534,C,Cherbourg,man,114.39158496466534,1,0,1,0,0,0.3100619505738034,0.23250171352803237,0.0,0.0,1,1,Young Adult,Mr,114.39158496466534,Premium
1,female,34.65222126471253,0,0,7.888598423535487,S,Southampton,woman,7.888598423535487,0,2,0,0,1,0.47153028082377163,0.00920138939112062,0.0,0.0,1,1,Young Adult,Mrs/Miss,7.888598423535487,Budget
0,male,28.66126151052717,0,0,13.561539688419172,S,Southampton,man,13.561539688419172,1,2,1,0,0,0.38881475513661057,0.02109560629900969,0.0,0.0,1,1,Young Adult,Mr,13.561539688419172,Economy
0,male,16.348173949778207,0,0,122.91472949214088,S,Southampton,child,122.91472949214088,1,2,1,0,0,0.21881135798344686,0.25037183151684617,0.0,0.0,1,1,Teen,Master,122.91472949214088,Premium
0,male,33.54102994410244,0,1,18.87548069735842,S,Southampton,man,18.87548069735842,1,2,0,0,1,0.45618836934471974,0.03223712249754665,0.0,0.16666666666666666,2,0,Young Adult,Mr,9.43774034867921,Business
0,male,12.493442923762764,0,2,6.968492888252927,S,Southampton,child,6.968492888252927,1,2,0,0,1,0.16559015198607271,0.007272242886018465,0.0,0.3333333333333333,3,0,Teen,Master,2.3228309627509756,Budget
0,male,45.62751143846189,0,0,12.5011242966151,S,Southampton,man,12.5011242966151,1,2,0,0,1,0.623063079163235,0.018872278030011576,0.0,0.0,1,1,Adult,Mr,12.5011242966151,Economy
1,female,27.762918571125304,0,0,18.395659620667363,Q,Queenstown,woman,18.395659620667363,0,1,0,0,1,0.37641158243493067,0.031231101864393256,0.0,0.0,1,1,Young Adult,Mrs/Miss,18.395659620667363,Economy
1,female,31.81623518221975,0,0,3.5283076438326706,S,Southampton,woman,3.5283076438326706,0,2,0,0,1,0.4323746047251328,5.935144401745477e-05,0.0,0.0,1,1,Young Adult,Mrs/Miss,3.5283076438326706,Budget
1,female,27.762918571125304,0,0,43.50947734646649,S,Southampton,woman,43.50947734646649,0,2,0,0,1,0.37641158243493067,0.08388618526264677,0.0,0.0,1,1,Young Adult,Mrs/Miss,43.50947734646649,Premium
1,female,25.37533036814292,0,2,13.91531325876673,S,Southampton,woman,13.91531325876673,0,2,0,1,0,0.3434468119411575,0.021837348436909033,0.0,0.3333333333333333,3,0,Young Adult,Mrs/Miss,4.638437752922243,Economy
0,male,37.21371322065384,0,0,3.6145813934421858,Q,Queenstown,man,3.6145813934421858,1,1,0,0,1,0.5068960923752681,0.00024023797948443618,0.0,0.0,1,1,Adult,Mr,3.6145813934421858,Budget
1,female,26.88217402885084,3,0,18.30370756076076,C,Cherbourg,woman,18.30370756076076,0,0,0,1,0,0.36425138593896267,0.031038309854994797,0.375,0.0,4,0,Young Adult,Mrs/Miss,4.57592689019019,Economy
0,male,26.577726811301005,0,1,21.959506699749397,S,Southampton,man,21.959506699749397,1,2,0,1,0,0.3600479673421284,0.03870326986435892,0.0,0.16666666666666666,2,0,Young Adult,Mr,10.979753349874699,Business
0,male,28.93634720645708,1,0,53.16861682105604,S,Southampton,man,53.16861682105604,1,2,1,0,0,0.39261278731867705,0.10413809598936175,0.125,0.0,2,0,Young Adult,Mr,26.58430841052802,Premium
0,male,30.769314113649767,0,0,53.32599970573068,S,Southampton,man,53.32599970573068,1,2,1,0,0,0.417920054854516,0.10446807405197575,0.0,0.0,1,1,Young Adult,Mr,53.32599970573068,Premium
0,male,56.14500598681599,0,0,19.07668641299812,S,Southampton,man,19.07668641299812,1,2,0,0,1,0.7682752198175257,0.03265898204327116,0.0,0.0,1,1,Adult,Mr,19.07668641299812,Business
0,female,14.995361455521952,0,1,14.566519561277506,S,Southampton,child,14.566519561277506,0,2,0,0,1,0.2001334497333719,0.023202705251335068,0.0,0.16666666666666666,2,0,Teen,Master,7.283259780638753,Economy
1,female,27.762918571125304,0,0,15.96012430249142,S,Southampton,woman,15.96012430249142,0,2,0,0,1,0.37641158243493067,0.026124617589555053,0.0,0.0,1,1,Young Adult,Mrs/Miss,15.96012430249142,Economy
0,male,26.577726811301005,0,1,16.35830443791333,S,Southampton,man,16.35830443791333,1,2,0,1,0,0.3600479673421284,0.026959465101274872,0.0,0.16666666666666666,2,0,Young Adult,Mr,8.179152218956665,Economy
0,male,28.93634720645708,0,0,61.40845948741191,Q,Queenstown,man,61.40845948741191,1,1,1,0,0,0.39261278731867705,0.12141422690352963,0.0,0.0,1,1,Young Adult,Mr,61.40845948741191,Premium
1,female,26.157730365737372,0,1,12.478868579135078,S,Southampton,woman,12.478868579135078,0,2,1,0,0,0.3542491924868533,0.018825615404966137,0.0,0.16666666666666666,2,0,Young Adult,Mrs/Miss,6.239434289567539,Economy
0,male,35.84861982206729,2,1,24.88805033466613,Q,Queenstown,man,24.88805033466613,1,1,0,1,0,0.48804862507300895,0.04484342390288865,0.25,0.16666666666666666,4,0,Adult,Mr,6.222012583666532,Business
0,male,37.88610055986478,0,0,12.667184840895136,S,Southampton,man,12.667184840895136,1,2,0,0,1,0.5161795585493432,0.019220450175867446,0.0,0.0,1,1,Adult,Mr,12.667184840895136,Economy
0,male,44.535797787387125,0,0,19.845320646267364,S,Southampton,man,19.845320646267364,1,2,0,0,1,0.6079900904846826,0.0342705450520274,0.0,0.0,1,1,Adult,Mr,19.845320646267364,Business
1,female,27.762918571125304,1,0,7.342560865571368,S,Southampton,woman,7.342560865571368,0,2,0,0,1,0.37641158243493067,0.008056535451862983,0.125,0.0,2,0,Young Adult,Mrs/Miss,3.671280432785684,Budget
1,female,25.622392835340406,0,0,33.245524926506704,S,Southampton,woman,33.245524926506704,0,2,0,1,0,0.34685793514850843,0.06236618871853348,0.0,0.0,1,1,Young Adult,Mrs/Miss,33.245524926506704,Business
0,male,38.41603181683824,0,0,13.384453002187383,S,Southampton,man,13.384453002187383,1,2,0,0,1,0.523496172964587,0.020724316105934976,0.0,0.0,1,1,Adult,Mr,13.384453002187383,Economy
0,male,55.59834708853302,1,0,14.421761704906068,S,Southampton,man,14.421761704906068,1,2,0,0,1,0.760727651481509,0.02289919755358029,0.125,0.0,2,0,Adult,Mr,7.210880852453034,Economy
1,female,27.14312755064397,1,0,29.777695665488675,S,Southampton,woman,29.777695665488675,0,2,0,0,1,0.3678542990982366,0.05509533723177499,0.125,0.0,2,0,Young Adult,Mrs/Miss,14.888847832744338,Business
1,female,27.762918571125304,1,0,5.684725108485164,S,Southampton,woman,5.684725108485164,0,2,0,0,1,0.37641158243493067,0.00458062107663419,0.125,0.0,2,0,Young Adult,Mrs/Miss,2.842362554242582,Budget
0,male,44.49912937001762,0,0,39.593003022464245,C,Cherbourg,man,39.593003022464245,1,0,0,1,0,0.6074838197796063,0.07567467857700227,0.0,0.0,1,1,Adult,Mr,39.593003022464245,Premium
1,female,27.314663704649625,0,0,23.265106950211084,S,Southampton,woman,23.265106950211084,0,2,0,1,0,0.37022265137151283,0.041440666895086686,0.0,0.0,1,1,Young Adult,Mrs/Miss,23.265106950211084,Business
0,male,0.5,2,0,45.454100572745936,S,Southampton,child,45.454100572745936,1,2,0,1,0,0.0,0.08796339484009533,0.25,0.0,3,0,Child,Master,15.151366857581978,Premium
0,male,40.863903480105904,0,1,5.614961144972632,S,Southampton,man,5.614961144972632,1,2,0,0,1,0.5572932605348109,0.00443434991399963,0.0,0.16666666666666666,2,0,Adult,Mr,2.807480572486316,Budget
1,female,21.50540539664508,0,0,48.55939818026394,Q,Queenstown,woman,48.55939818026394,0,1,1,0,0,0.29001582733744896,0.09447414148505029,0.0,0.0,1,1,Young Adult,Mrs/Miss,48.55939818026394,Premium
0,male,27.732534047741748,0,0,100.18890490134444,S,Southampton,man,100.18890490134444,1,2,1,0,0,0.37599207171752536,0.2027235527012687,0.0,0.0,1,1,Young Adult,Mr,100.18890490134444,Premium
0,male,33.647724627966205,0,2,63.74260127436963,S,Southampton,man,63.74260127436963,1,2,1,0,0,0.45766147335908924,0.12630812363390803,0.0,0.3333333333333333,3,0,Young Adult,Mr,21.24753375812321,Premium
0,male,31.66699551690693,0,0,179.09796955208046,S,Southampton,man,179.09796955208046,1,2,1,0,0,0.43031409390946557,0.36816886354281153,0.0,0.0,1,1,Young Adult,Mr,179.09796955208046,Premium
0,male,38.93232543994655,0,2,30.973101073054213,S,Southampton,man,30.973101073054213,1,2,0,0,1,0.5306244963378993,0.05760169337871098,0.0,0.3333333333333333,3,0,Adult,Mr,10.324367024351405,Business
1,female,22.903190812022192,0,0,6.24187495618142,Q,Queenstown,woman,6.24187495618142,0,1,0,0,1,0.30931466428089394,0.005748773685531774,0.0,0.0,1,1,Young Adult,Mrs/Miss,6.24187495618142,Budget
0,male,36.18348117446516,0,0,4.290815931577676,S,Southampton,man,4.290815931577676,1,2,0,0,1,0.4926719632245552,0.0016580704409235765,0.0,0.0,1,1,Adult,Mr,4.290815931577676,Budget
1,female,26.157730365737372,1,0,126.70039614437084,S,Southampton,woman,126.70039614437084,0,2,1,0,0,0.3542491924868533,0.2583090792689624,0.125,0.0,2,0,Young Adult,Mrs/Miss,63.35019807218542,Premium
0,male,39.34334673242504,0,0,3.5,S,Southampton,man,3.5,1,2,0,0,1,0.5362993537348669,0.0,0.0,0.0,1,1,Adult,Mr,3.5,Budget
0,male,37.615144776182746,0,0,10.778162955592949,S,Southampton,man,10.778162955592949,1,2,0,0,1,0.5124385469243563,0.015259817587157852,0.0,0.0,1,1,Adult,Mr,10.778162955592949,Budget
0,male,15.903858171375663,0,0,47.78771524792859,Q,Queenstown,child,47.78771524792859,1,1,1,0,0,0.21267681282046336,0.09285618639742596,0.0,0.0,1,1,Teen,Master,47.78771524792859,Premium
1,female,44.20374962645045,0,0,21.236309765452795,S,Southampton,woman,21.236309765452795,0,2,0,1,0,0.6034055932901982,0.0371869733257554,0.0,0.0,1,1,Adult,Mrs/Miss,21.236309765452795,Business
0,male,21.496511768403327,0,0,23.166801551758244,S,Southampton,man,23.166801551758244,1,2,0,1,0,0.2898930354701244,0.0412345541084706,0.0,0.0,1,1,Young Adult,Mr,23.166801551758244,Business
1,female,27.762918571125304,0,0,11.770089457704,S,Southampton,woman,11.770089457704,0,2,0,0,1,0.37641158243493067,0.017339548087070656,0.0,0.0,1,1,Young Adult,Mrs/Miss,11.770089457704,Economy
0,male,34.142022387618766,1,0,11.816767847523868,S,Southampton,man,11.816767847523868,1,2,0,0,1,0.4644861059243613,0.017437416700106595,0.125,0.0,2,0,Young Adult,Mr,5.908383923761934,Economy
1,female,26.157730365737372,2,0,23.34136084943771,C,Cherbourg,woman,23.34136084943771,0,0,1,0,0,0.3542491924868533,0.04160054523246488,0.25,0.0,3,0,Young Adult,Mrs/Miss,7.780453616479236,Business
0,male,25.87147624679407,0,0,26.298564172097173,S,Southampton,man,26.298564172097173,1,2,0,1,0,0.3502969609747039,0.047800788830644134,0.0,0.0,1,1,Young Adult,Mr,26.298564172097173,Business
0,female,27.762918571125304,0,2,6.530825154792745,S,Southampton,woman,6.530825154792745,0,2,0,0,1,0.37641158243493067,0.006354603391390925,0.0,0.3333333333333333,3,0,Young Adult,Mrs/Miss,2.1769417182642483,Budget
1,female,28.728125517571744,0,0,33.53295991305965,C,Cherbourg,woman,33.53295991305965,0,0,0,0,1,0.389737928003592,0.06296884154311672,0.0,0.0,1,1,Young Adult,Mrs/Miss,33.53295991305965,Business
1,female,24.755483040320144,1,2,14.112607836110184,S,Southampton,woman,14.112607836110184,0,2,0,0,1,0.33488875118456096,0.022251007663772446,0.125,0.3333333333333333,4,0,Young Adult,Mrs/Miss,3.528151959027546,Economy
1,female,40.1991866271887,1,1,18.8417740332926,S,Southampton,woman,18.8417740332926,0,2,0,0,1,0.5481156986452072,0.032166451155306267,0.125,0.16666666666666666,3,0,Adult,Mrs/Miss,6.280591344430867,Business
1,female,6.3716514818877705,0,0,480.4495384871446,S,Southampton,child,495.0169940024064,0,2,1,0,0,0.08106826934312907,1.0,0.0,0.0,1,1,Child,Master,480.4495384871446,Premium
0,male,14.248446131951043,0,0,29.722000873968085,Q,Queenstown,child,29.722000873968085,1,1,1,0,0,0.18982099627550944,0.054978564309219595,0.0,0.0,1,1,Teen,Master,29.722000873968085,Business
0,male,14.050759097891296,1,0,10.441294350600185,S,Southampton,child,10.441294350600185,1,2,0,0,1,0.18709158602828418,0.014553519377789013,0.125,0.0,2,0,Teen,Master,5.220647175300092,Budget
0,male,42.30430628763006,0,0,364.850042600149,C,Cherbourg,man,364.850042600149,1,0,1,0,0,0.5771805040340496,0.7576274080195774,0.0,0.0,1,1,Adult,Mr,364.850042600149,Premium
1,female,27.762918571125304,0,0,6.959699886686776,S,Southampton,woman,6.959699886686776,0,2,0,0,1,0.37641158243493067,0.007253806970147696,0.0,0.0,1,1,Young Adult,Mrs/Miss,6.959699886686776,Budget
0,male,27.5377109404754,0,0,6.698214672911484,S,Southampton,man,6.698214672911484,1,2,0,0,1,0.37330220291607263,0.006705561940695088,0.0,0.0,1,1,Young Adult,Mr,6.698214672911484,Budget
1,female,27.762918571125304,0,0,18.41053737046085,S,Southampton,woman,18.41053737046085,0,2,0,0,1,0.37641158243493067,0.03126229541547767,0.0,0.0,1,1,Young Adult,Mrs/Miss,18.41053737046085,Economy
0,male,29.98073028358454,1,0,73.0,S,Southampton,man,73.0,1,2,0,1,0,0.40703229584283657,0.14571772146053405,0.125,0.0,2,0,Young Adult,Mr,36.5,Premium
0,male,45.26629623651466,2,0,7.298772238462149,S,Southampton,man,7.298772238462149,1,2,0,0,1,0.6180758806940104,0.007964725682535784,0.25,0.0,3,0,Adult,Mr,2.432924079487383,Budget
0,male,16.01705612133196,0,0,8.282045631133192,S,Southampton,child,8.282045631133192,1,2,0,0,1,0.2142397056325546,0.010026313572504032,0.0,0.0,1,1,Teen,Master,8.282045631133192,Budget
1,female,32.33716575828699,0,1,18.52964427806036,S,Southampton,woman,18.52964427806036,0,2,0,0,1,0.43956694922649836,0.03151202184980301,0.0,0.16666666666666666,2,0,Young Adult,Mrs/Miss,9.26482213903018,Economy
0,male,42.65276681695401,0,0,8.352636882134325,C,Cherbourg,man,8.352636882134325,1,0,0,0,1,0.5819916022631973,0.010174319273956317,0.0,0.0,1,1,Adult,Mr,8.352636882134325,Budget
0,male,26.577726811301005,0,0,21.80987927762741,Q,Queenstown,man,21.80987927762741,1,1,0,1,0,0.3600479673421284,0.03838955235328512,0.0,0.0,1,1,Young Adult,Mr,21.80987927762741,Business
0,male,31.65414263238241,0,0,12.292835956996896,S,Southampton,man,12.292835956996896,1,2,0,0,1,0.43013663768480986,0.0184355686450337,0.0,0.0,1,1,Young Adult,Mr,12.292835956996896,Economy
0,male,43.01464529593998,0,0,3.855846887625071,S,Southampton,man,3.855846887625071,1,2,0,0,1,0.586987958415195,0.0007460891748711958,0.0,0.0,1,1,Adult,Mr,3.855846887625071,Budget
1,male,0.5,0,0,115.51699796768926,S,Southampton,child,115.51699796768926,1,2,1,0,0,0.0,0.234861319549654,0.0,0.0,1,1,Child,Master,115.51699796768926,Premium
0,male,38.49025447343271,0,0,64.93110290843546,S,Southampton,man,64.93110290843546,1,2,1,0,0,0.5245209446722954,0.12880000492985327,0.0,0.0,1,1,Adult,Mr,64.93110290843546,Premium
1,female,19.842940436216068,0,0,101.97748969498254,C,Cherbourg,woman,101.97748969498254,0,0,1,0,0,0.26706263306130584,0.2064736030720299,0.0,0.0,1,1,Young Adult,Mrs/Miss,101.97748969498254,Premium
1,male,3.371139444009604,0,0,409.7080399495103,S,Southampton,child,409.7080399495103,1,2,1,0,0,0.03964102884625217,0.851679280868953,0.0,0.0,1,1,Child,Master,409.7080399495103,Premium
1,male,36.15683639334973,0,2,131.85913174133077,S,Southampton,man,131.85913174133077,1,2,1,0,0,0.4923040860951449,0.26912518282013287,0.0,0.3333333333333333,3,0,Adult,Mr,43.95304391377692,Premium
0,male,48.23121963228141,0,2,18.7557655249432,C,Cherbourg,man,18.7557655249432,1,0,0,0,1,0.6590117586443969,0.03198612074001283,0.0,0.3333333333333333,3,0,Adult,Mr,6.251921841647733,Business
0,male,27.075720795212312,4,0,54.58735065384408,S,Southampton,man,54.58735065384408,1,2,1,0,0,0.3669236326542665,0.10711269543501414,0.5,0.0,5,0,Young Adult,Mr,10.917470130768816,Premium
0,male,26.577726811301005,0,0,59.95973221806968,S,Southampton,man,59.95973221806968,1,2,0,1,0,0.3600479673421284,0.11837674148329522,0.0,0.0,1,1,Young Adult,Mr,59.95973221806968,Premium
0,male,51.57189561184104,0,0,17.98124293740841,S,Southampton,man,17.98124293740841,1,2,0,0,1,0.7051355486776553,0.03036221186698712,0.0,0.0,1,1,Adult,Mr,17.98124293740841,Economy
0,male,47.40880235017666,1,0,74.94086159824607,S,Southampton,man,74.94086159824607,1,2,1,0,0,0.647656870510492,0.1497870441909897,0.125,0.0,2,0,Adult,Mr,37.47043079912304,Premium
0,male,51.9595034111995,8,0,53.059925663609725,S,Southampton,man,53.059925663609725,1,2,0,0,1,0.7104871424455786,0.10391020781949145,1.0,0.0,9,0,Adult,Mr,5.895547295956636,Premium
1,female,26.88217402885084,0,0,19.81814441222442,C,Cherbourg,woman,19.81814441222442,0,0,0,1,0,0.36425138593896267,0.03421356578724156,0.0,0.0,1,1,Young Adult,Mrs/Miss,19.81814441222442,Business
1,female,30.0560709446223,1,2,270.15162013544114,C,Cherbourg,woman,270.15162013544114,0,0,1,0,0,0.4080725035289261,0.5590772159697316,0.125,0.3333333333333333,4,0,Young Adult,Mrs/Miss,67.53790503386028,Premium
1,female,6.572478633439641,0,0,15.36284201992759,S,Southampton,child,15.36284201992759,0,2,0,0,1,0.08384103432477713,0.02487232099554141,0.0,0.0,1,1,Child,Master,15.36284201992759,Economy
0,male,25.55512516618072,0,0,27.538321937533823,Q,Queenstown,man,27.538321937533823,1,1,0,0,1,0.3459291890302581,0.050400136697441714,0.0,0.0,1,1,Young Adult,Mr,27.538321937533823,Business
0,male,17.194547665573317,0,0,11.153086738323951,S,Southampton,child,11.153086738323951,1,2,0,0,1,0.23049700597680547,0.01604590448414959,0.0,0.0,1,1,Teen,Master,11.153086738323951,Economy
0,male,30.268762512030733,0,0,8.215524183267071,C,Cherbourg,man,8.215524183267071,1,0,0,0,1,0.4110090772215009,0.009886840855794582,0.0,0.0,1,1,Young Adult,Mr,8.215524183267071,Budget
0,male,26.53759862594729,1,0,20.581525450212123,S,Southampton,man,20.581525450212123,1,2,0,0,1,0.3594939285766225,0.03581411464280624,0.125,0.0,2,0,Young Adult,Mr,10.290762725106061,Business
1,female,30.7248672949828,0,2,29.33644745211709,C,Cherbourg,woman,29.33644745211709,0,0,0,1,0,0.4173063899123351,0.054170190695788815,0.0,0.3333333333333333,3,0,Young Adult,Mrs/Miss,9.778815817372363,Business
0,male,36.72079526456655,0,0,102.94207135597054,C,Cherbourg,man,102.94207135597054,1,0,1,0,0,0.5000905103765045,0.20849600079579664,0.0,0.0,1,1,Adult,Mr,102.94207135597054,Premium
0,male,29.610434249214357,0,0,7.3848986650241075,S,Southampton,man,7.3848986650241075,1,2,0,0,1,0.4019197208298927,0.00814530333197674,0.0,0.0,1,1,Young Adult,Mr,7.3848986650241075,Budget
0,male,30.268762512030733,0,0,4.346612086574814,Q,Queenstown,man,4.346612086574814,1,1,0,0,1,0.4110090772215009,0.0017750558880090701,0.0,0.0,1,1,Young Adult,Mr,4.346612086574814,Budget
1,female,20.28290893571767,0,0,14.036842019721696,C,Cherbourg,woman,14.036842019721696,0,0,0,0,1,0.27313715654590154,0.022092152669114493,0.0,0.0,1,1,Young Adult,Mrs/Miss,14.036842019721696,Economy
0,male,26.577726811301005,1,0,11.950754525610606,C,Cherbourg,man,11.950754525610606,1,0,0,1,0,0.3600479673421284,0.01771834092221977,0.125,0.0,2,0,Young Adult,Mr,5.975377262805303,Economy
0,male,18.605411800227323,1,0,18.96157476216406,S,Southampton,man,18.96157476216406,1,2,0,1,0,0.24997641718292135,0.03241763229545677,0.125,0.0,2,0,Young Adult,Mr,9.48078738108203,Business
0,male,10.51968484291012,1,0,28.84272260485161,C,Cherbourg,child,28.84272260485161,1,0,0,0,1,0.1383390196240246,0.0531350186127388,0.125,0.0,2,0,Child,Master,14.421361302425804,Business
